t_s,sensor_deg,leap_deg,arducam_deg,sensor_minus_arducam_deg
189.17773204876906,0,0.7636839334618017,1.0039401873915634,-1.0039401873915634
189.35269670531093,0.344337950591766,0.7131561035782722,1.7006093805666689,-1.3562714299749028
189.52698213669538,0.17409087750153537,0.35391431476515,1.188905786215272,-1.0148149087137368
189.69806752034268,0,0.5981066163716396,0.12867899714167153,-0.12867899714167153
189.86124162538454,0,0.3887139136881004,-1.0506102260613202,1.0506102260613202
190.03122743608162,0,0.8073907461108452,-0.7040792497238797,0.7040792497238797
190.19862556175278,0.14907265015305765,0.6389930275690252,-0.5151371116590817,0.6642097618121394
190.3633733320099,0,0.7296202043893798,-0.6131541982917061,0.6131541982917061
190.52934014156207,0.42423408951020225,0.8254710000682397,0.12718245869944245,0.2970516308107598
190.69212315171902,0,0.8148395415353884,1.3807913288998732,-1.3807913288998732
190.85360822085156,0.1249230647188475,0.9433388860432709,1.126439861356644,-1.0015167966377965
191.027429183262,0.824696322820727,0.7953906521167529,2.0637881252859334,-1.2390918024652064
191.1967088689313,0.3330250955786564,0.6342038327700412,1.5905039457286945,-1.257478850150038
191.3727821885877,0.014944470821895869,0.5360733060158099,0.35259459181610187,-0.337650120994206
191.54146364526702,0.3323524968875505,0.6540281521412203,1.4349814972887758,-1.1026290004012254
191.7075117910794,0.03906327282765551,0.6643368430214728,-0.21676712520620348,0.255830398033859
191.88415550329512,0.43197566550747996,0.7356128147388745,0.6054125504875723,-0.1734368849800923
192.0549166634048,0.1807510977549872,0.9234464184847977,-0.8047720168445043,0.9855231145994915
192.2183949588429,0,0.7594815086318527,0.2739801119109819,-0.2739801119109819
192.3822595339386,0.4920199139713736,0.5462469901821735,-0.1542482422091787,0.6462681561805523
192.55207747089366,0.412765446509718,0.6533947014617308,-1.3986966093237965,1.8114620558335144
192.71995615844227,0,0.7590162662806643,-1.1921361222402826,1.1921361222402826
192.889583104789,0,0.7645839876426256,-1.9295087926453054,1.9295087926453054
193.0553711701088,0.21376544665515662,0.8079758001381373,0.38578759754670866,-0.17202215089155204
193.2261255653301,0,0.8544788809342928,-1.8484588885745876,1.8484588885745876
193.3882555501462,0.3335219353483393,0.8268020416636117,-1.5481091639545,1.8816310993028393
193.55548310595756,0.2236855523146705,0.410960746712607,-1.3627912842907222,1.5864768366053927
193.72570349857915,0,0.8589325191329998,-0.5358068850643689,0.5358068850643689
193.89364957202625,0.23849916885857111,0.9492639635705912,-0.6041827277781129,0.842681896636684
194.06608941438287,0,0.6029319957198261,1.2337806298179534,-1.2337806298179534
194.23487194361664,0.276194967734187,0.4854321700170915,0.9889454111676679,-0.7127504434334808
194.40132191917232,0,0.8246877561638578,0.07941951567737937,-0.07941951567737937
194.57761538915074,0.3491883356102632,0.8339131707956805,-0.2981902877866627,0.6473786233969259
194.742604227682,0.6390331109980999,0.6086654507768225,-0.3083527176003201,0.94738582859842
194.9145227980152,0,0.7628255709471916,-0.9748272987214722,0.9748272987214722
195.0902144647723,0.3634481828275147,0.49817403541649463,2.2931173239696703,-1.9296691411421556
195.25699008290778,0,0.9404928564439815,-1.4383844664485392,1.4383844664485392
195.41946127410006,0,0.7488921523207959,-1.817485463844002,1.817485463844002
195.59141342166757,0,0.6288369553074389,-0.474615044761044,0.474615044761044
195.76231759403632,0.16764335160154484,0.773214859520291,0.7986412385594154,-0.6309978869578705
195.93305213136165,0.9085707165451749,0.5460959390517337,0.5762130177231072,0.33235769882206767
196.10470121212302,0,0.5761868535550185,1.4027448862905618,-1.4027448862905618
196.28083045363695,0.3060117742982873,0.6390713752106996,0.17462489824107053,0.13138687605721677
196.45433175700143,0.08015445354235466,0.5999788408989353,-0.7565819005609611,0.8367363541033157
196.6170067060086,0.713999153319088,0.8183325136382543,-1.0034921343323497,1.7174912876514377
196.79140525268303,0,0.5736046091977223,-0.8906474597734484,0.8906474597734484
196.95669207965574,0.1631159834311585,0.4002728954127158,1.3412016912187203,-1.178085707787562
197.11655179948477,0,0.6634021732159288,-0.455250204154906,0.455250204154906
197.27939394866473,0,0.4933484649028569,-0.9426406350439624,0.9426406350439624
197.44758452767712,0.025123859913948332,0.8481408570113373,-0.9060992596947193,0.9312231196086675
197.61376855907238,4.903537941471675,9.543113000396154,3.9614468541266095,0.9420910873450654
197.78436629392561,9.614007985215636,15.414558664245858,11.369903068239706,-1.75589508302407
197.95624677391342,15.030204962682467,21.809986580589495,15.86889550383329,-0.8386905411508234
198.12999017486888,21.14653243423006,27.543350487900284,20.342883339620798,0.8036490946092627
198.29581480777313,31.269785553204805,27.150419031314467,32.31261634081033,-1.0428307876055243
198.46788989932145,26.34186962146896,25.517485287101653,28.15713357997119,-1.815263958502232
